id,text,word,pejorative,misogyny
19041,@Luisamaiala Una bella maiala in tutto il suo splendore 🐷🐷💦💦💦,maiala,1,1
19042,@charlielittledo Bella maiala è un sanguigno apprezzamento 😇  Una mia ex era di Ft Myers e ballava al Pure Platinum di Ft.Lauderdale (fl).  Non la ringrazierò mai abbastanza... 😋😁🥰,maiala,1,1
19043,@dominaCleo2 Io ho regalo 🎁 molto più grosso maiala,maiala,1,1
19044,Maiala all’opera❤️❤️❤️ https://t.co/qeIDpzQt2H,maiala,0,0
19045,@Ilariasigaudo9 Sono tutte da maiala,maiala,1,1
19046,Ma spero che solo grumi ci siano in quella polenta mannaggia maiala #MasterChefIt,maiala,0,0
19047,"Sara cosa paragoni Francesco ai gatti, come osi offendere così i gatti maremma maiala #MasterChefIt",maiala,0,0
19048,@charlielittledo bella maiala! una volta per vedere cose così dovevi andare nei locali di lap dance in California...,maiala,1,1
19049,"@Ilariasigaudo9 Beh la protagonista è una maiala, quindi sicuramente ardua scelta",maiala,1,1
19050,Ho fatto tante foto devo capire quella più da maiala da postare,maiala,1,0
24001,"la mucca gemma che prova a dare un limone a nino e tavassi: “che sfigata, proprio sfigata” è tutti noi ✈️\n#gintonic #incorvassi #gfvip\n https://t.co/I2xIxQTpIo",mucca,1,1
24002,Attilio che deve leccare la mucca \n\nÈ tutto così perfetto ✈ #gfvip #gintonic https://t.co/OaTrSfI3JR,mucca,1,1
24003,Mucca è il karma amo solo con Attilio ti puoi accoppiare #Gintonic,mucca,1,1
24004,@aspide9347 Alla mucca se la poteva risparmiare il bacio,mucca,1,1
24005,Maria: “Questa è la storia” - Il mio cervello: “DI MUCCA E DI POLLOOO”  #cepostaperte,mucca,0,0
24006,@ninouncrodino preparatevi tutti perchè stasera la MUCCA avrà il suo pezzo di Antonino e clip #gintonic,mucca,1,1
24007,Borsa La Martina L23PW0250052022 Donna pelle effetto mucca\nhttps://t.co/xNhFoAVzkM,mucca,0,0
24008,"Oggi l'Infante in formissima.\n(Guardando un libro sulla fattoria)\nIo - Questa è la mucca e questo è il suo bambino, che si chiama...\nInfante - Petra!\n\n(Petra è la sorella piccola di un suo amico 😅)",mucca,0,0
24009,"@eltucudiarrea @_ElPrincipe22 e nemmeno \n“La palla viene dal cuoio, il cuoio viene dalla mucca, la mucca mangia l’erba, la palla deve strisciare sull’erba ragazzi”",mucca,0,0
24010,@ariesgirl_5 Si peccato che  le da un bacino e poi va pure dalla mucca a darle un bacio sempre onnipresente fra loro questa....e poi ho notato che tav davantii alla mucca non la bacia abbraccia quasi \n\nQuando c e la mucca evita ...quasi non volesse farla ingelosire...,mucca,1,1
24011,"@Erich_IT5 Qualche prova tecnica però l’hanno fatta, va detto. Prima la mucca pazza o Creutzfeldt-Jacob a fine millennio, poi la Sars pochi anni dopo. Ed eccoci qui.",mucca,0,0
24012,Borsa morta in finta pelliccia mucca borsa cellulare portafoglio peluche borsa a spalla\nhttps://t.co/bwvNtYEtk0,mucca,0,0
24013,"Urliamolo. Non ce la faccio più con le paranoie, soprattutto quando non hanno senso.\n Cioè, parliamo di Ciupi non della mucca pazza. \nFatevi una risata!\n#gintonic https://t.co/qW7J80ZDD4",mucca,0,0
24014,"@articoloUnoMDP @Arturo_Parisi @pbersani La risposta è smacchiare il giaguaro, buttare la mucca nel corridoio, pettinare le bambole",mucca,0,0
24015,"@mullon34 Carissima mucca, noi tutti ti conosciamo abbastanza la persona che sei, ne uscirai veramente pulita. Non prendi per il culo nessuno, ma te stessa.",mucca,1,1
24016,Spero che lunedì ci sia un’interazione tra i nostri Gin e Nino. E con inquadrature della mucca e di girella così chissà forse lo capiscono che nn c’è storia per loro due e che le clip devono andare a cercarle altrove. #Gintonic,mucca,1,1
24017,@Lalalal69176815 Quanto è vacca nel dna. Poverina mi fa tanta tanta pena. Deve elemosinare attenzioni. Chissa come mai l’ex marito l’ha mollata e Andrea idem.. malata di salsiccia. Continua a collezionare pali.. mucca . Questa sarebbe attrice? Manco alla recita di 1 elementare recitano come te,mucca,1,1
24018,@nervoscoperto1 Speriamo che apra gli occhi anche sulla mucca,mucca,1,1
24019,spotto pacchetto nuovo di chesterfield perso al mucca 🙂,mucca,0,0
24020,@mullon34 Nel dubbio  la  mucca  in  calore  tua  sorella,mucca,0,0
24021,RICORDATEVI CHE LA MUCCA È QUELLA CHE VOLEVA “CALORE UMANO “ DA NINO..PENSATE VOI DI CHE SOGGETTO STIAMO PARLANDO 🤣🤣🤣#Gintonic,mucca,1,1
24022,"IL MONDO SI DOVREBBE FIDARE DI TE VERME,MISERABILE,CANCRO DI QUESTO PAESE E PARASSITA,SEI IL RIFIUTO TOSSICO INSIEME AL QUEL MONGOLO DI CONTE E QUELLA MUCCA DI PAZZA DELLA LUCARELLI,VAFFANCULO",mucca,1,1
24023,"@nicknick1020 lei capisce al volo quello che sta per dire la MUCCA perchè in quel momento sta provando la stessa cosa\n\nè cosi chiaro ma per voi #oriele nemmeno se si fa un disegnino ci arrivate\n\np.s. quando Dice che schifo Antonino etc... lo dice anche del suo ex di 4 anni, da bimba infantile",mucca,1,1
24024,Vi svelo un mistero se vediamo/notiamo la mucca che entra in confessionale esce e fa a gatta cioè spinta SIGNIFICA CHE VOGLIONO FARTELO VEDERE. SE NO NON CE NE SAREMMO MAI ACCORTI. Fate 1+1 😉 #gintonic,mucca,1,1
24025,"Non continuate con sta cazzo di mucca,basta. Siete voi che alimentate l inesistente.\n\n #Gintonic",mucca,0,0
24026,"@Klatwit22 non fate i furbi, si vede la bava di Oriana prima ancora che arriva la MUCCA e appena parla di testosterone Oriana salta tutta contenta\n\nma cosa vi entra in tasca a dipingere Oriana per una donzella in pericolo piena di sentimenti, quando ogni gg fa tutto il contrario, bahhhhhhhh",mucca,1,1
24027,La mucca e così imbarazzante mamma mia…poi piange se passa male..tesori belli se passate per Z…forse due domande me le incomincerei a farle #Gintonic #gfvip,mucca,1,1
24028,@mullon34 Mucca io vogliono Che tu  vada a pascolare. Tanto Antonino ha Ginevra,mucca,1,1
24029,"Va in scena ""la MUCCA"" in calore\n\ncon la partecipazione di Oriana, che carissimi #oriele !!SPOILER ALERT!!, non sa leggere il pensiero, ma è in calore due volte più della MUCCA\n\n #gintonic https://t.co/vSDIIjGuR7",mucca,1,1
24030,Borsa a tracolla Vera Tucci - Bianco nero in vera pelle di mucca designer italiano\nhttps://t.co/cL8A5sIlOg,mucca,0,0
24031,@soloioanne ti supplico urla qualcosa contro questa mucca senza dignità https://t.co/UYdLFSyrtl,mucca,1,1
24032,"Cara mucca, capisco che la presenza di Antonino faccia un certo effetto. Tu continua a colare bavetta perché puoi effettivamente solo guardare, fino a che starai lì dentro. \nSo che ti piacerebbe, ma ti piacerebbe proprio tanto!!\nA ROSICONAAAA\n#Gintonic",mucca,1,1
24033,"Mucca puoi solo guardare spiace per te, proprietà lambo\n#gintonic https://t.co/JCo5SrUYU2",mucca,1,1
24034,"""Ringraziamo il grande fratello per averci regalato antonino in questa edizione, a nome di tutti, chi più chi meno""\n\nIo ve lo giuro è così cringe la mucca\n#gintonic",mucca,1,1
24035,MA DITE COSA HA DETTO LA MUCCA #Gintonic,mucca,1,1
24036,@Dissidente62 #buonsabato\nLa mia mattina è presto.\nSculaccio la mucca femmina. https://t.co/1UDitf8Blp,mucca,0,0
24037,@andreabell96 Buongiorno\nLe mani sporche di lavoro..sano..\nnn sono mai mani sporche!\nComplimenti..stanno bene mucca e vitello?,mucca,0,0
24038,Oriana che pur di non ridurre il suo rapporto con Dani a una dinamica parla di gelosia con la mucca solo a telecamere spente #oriele,mucca,1,1
24039,Masetti e una lurida cagna\nLurido verme insignificante e leccapiedi \nSi è messo un aragosta in culo davanti a gerry scotti \nA trasformato la sua casa in un porcile \nTra \nTopo 🐁 \nScimmia 🐵 \nMucca 🐄 \nSerpente 🐍 \nCoccodrillo 🐊..,mucca,1,1
24040,@applefruit84 Origano stai attenta alla mucca 😂😂😂😂😂,mucca,1,1
24041,Ma la mucca nn si vergogna neanche un po... se le urlano le peggio cose fatti una domanda e datti una risposta #oriele,mucca,1,1
24042,"Ovvio che oriana svia, e non chiuderà neanche con la mucca perche non è da persone mature smettere di frequentare una persona perche te lo dicono delle persone che non conosci, pero ora ci farà piu attenzione sicuro #oriele",mucca,1,1
24043,ora magari la mucca non parla più e non rompe #oriele,mucca,1,1
24044,RAGA MA QUANTE ERAVATE GIURO CHE BELLOO AHAHAHAH HO URLATO LA MUCCA SI DEVE CAGARE SOTTO #oriele,mucca,1,1
24045,il demone con la testa di mucca???https://t.co/PzYsCIurOx,mucca,0,0
24046,ho letto che hanno litigato di nuovo e non sto seguendo ma una cosa mi interessa molto: le urla le hanno riportate a Oriana soprattutto della mucca?  #oriele,mucca,1,1
24047,"@Gaby45yo1 @OfficialTozzi Così finalmente, essendoci sanissime alternative, il prezzo lo paga l'umano e non la mucca.\nE non c'è bisogno dei grilli.\n🌱",mucca,0,0
24048,@Yle56659193 Niente ohhh proprio una mucca. Anzi forse le mucche capiscono meglio di lei,mucca,1,1
24049,Ma vogliamo parlare fi nino che se la da a gambe levate dopo il leccaggio della mucca?!🤣🤣🤣 #gintonic,mucca,1,1
24050,"Prima che il padrone arrivasse a casa ho ordinato alla mucca di fargli un bonifico\n\nAlle 16 esatte è scattata la notifica\n\nFottuto da una 19enne \n\nE ora? Lo ignoro e scopo col mio uomo\n\nEccolo, in ginocchio, col portafoglio in mano e le mutande in bocca 🐶\n\n#alphacouple https://t.co/RKbPr14ub3",mucca,1,0
25001,Sti acuti da pelle d’oca Madonna Santa #cepostaperte https://t.co/BoSXyyP3eP,oca,0,0
25002,@regno_disoleil Questa oca voleva scottare con la piastra li in Spagna e si è scottata lei qua in Italia 🤣🤣🤣,oca,1,1
25003,@janiss_xoxo anche io voglio un’oca di nome pippo,oca,0,0
25004,"antonella guarda non penso propio che alberto ha detto di te che sei colta,lui da il significato di colta e non lo va a dire alla prima oca che incontra,non ti reputa simpaticissima e inteligente. #ThePisis #oriele",oca,1,1
25005,La SINISTRA oca starnazzante NON era all'altezza.,oca,0,0
25006,Fulvio che sul finire dell'esibizione manda un bacio al cielo ricordando Fabrizio da pelle d'oca 🙏😭😭😭 #TaliEQuali @CarContiRai @taleequaleshow https://t.co/6hYnnppQtN,oca,0,0
25007,Si stanno divertendo solo le 4 dell'oca selvaggia #donnalisi,oca,0,0
25008,"@paola_strange @pensandocimeno @JungerMatilda @stesecci88 Quanto ti definisce quello che scrivi. 😁\nContinua pure, compagna di st’oca, io silenzio.",oca,1,1
25009,A #TaliEQuali ora si ridicolizza anche la gente brava. La signora dell’ascensore che imitava Giorgia non era da umiliare così con le urla di quell’oca di Malgioglio assolutamente ingiustificate.,oca,1,0
25010,"@MaryPsy76 Davvero, mi ha fatto venire la pelle d'oca talmente è bravo.\nIo spero che questa edizione la vinca Ligabue.",oca,0,0
25011,@lu_cabron @l_honestly @SandroSca_rpa Abbiamo studiato il CIP6 o sei troppo OCA e non ci capisci un cazzo? Ti regalo una chicca CHINE era quello di passaportopoli.... coglione,oca,1,1
25012,#gfvip quell oca di orina vuole fare solo quell insulso giochino ma dategli un altra bottiglia di vino così sta zitta sta ubriacona,oca,1,1
25013,"1 di 3\nascoltatelo attentamente, è da pelle d'oca, fossi un medico con la coscienza poco pulita...mi eclisserei. https://t.co/XiKT5OCd06",oca,0,0
25014,Ho finito la pelle d'oca! #vascorossi #TaliEQuali,oca,0,0
25015,rivedere immagini delle gare di nuoto mi fa venire sempre la pelle d’oca 🥹,oca,0,0
25016,@tinetta22 Le foto dove ha la pelle d'oca per i brividi le hai mai viste?,oca,0,0
25017,Se la musica ti fa venire la pelle d’oca https://t.co/ODBWMoOoyG,oca,0,0
25018,@JacopoVeneziani la storia dell’operaio e dei quadri all’asta mi ha fatto venire la pelle d’oca… magistrale come sempre!!!,oca,0,0
25019,Giogggia Cocomeri marcia sul parlamento con il passo dell’oca.,oca,0,0
25020,@NicolaPorro concordo e aggiungo che se ne è andata in Turchia a prendersi un 1 milione di ingaggio e adesso sputa su chi gli ha consentito tutto questo... La solita oca che crede di essere protagonista e non si accorge di essere solo stupida... Gioca a volley e non rompere le palle,oca,1,1
25021,@oathkeepergirl Io nella mia personale vetta conservo sempre la 6x10. Alla fine di quella puntata avevo la pelle d'oca,oca,0,0
25022,@Antonel34928201 @LaStampa Ti dovresti vergognare tu e ritrovarti con la pelle nera per tutta la vita che ti resta. Oca.,oca,1,1
25023,Vi giuro che sento il theme di sanremo e ho la pelle d’oca quanto cazzo mi piace litrally la Settimana Santa,oca,0,0
25024,Ogni volta che lo ascolto ho la pelle d’oca! Chi è vecchio come me può capirmi chi non lo conosce non capisce un cazzo dì musica! #Davidgilmour Comfortably Numb Guitar Solo live in Gdansk - one of the b... https://t.co/VHYD88f7VA via @YouTube,oca,0,0
25025,@CriCrilaPew @nuvolacristallo @Paolo_So_io La tua critica è fuoriluogo la solita bla bla da oca che starnazza,oca,1,1
25026,freen mi ha fatto venire la pelle d'oca,oca,0,0
25027,Quelli che fanno la morale su tutto. \nBell’esempio che questa oca dà alle ragazzine di oggi: il bello è solo il super magro. #Ferragni #fedez #Sanremo2023 https://t.co/9trlkO4EjV,oca,1,1
25028,"So che anche tu quando hai letto zampa d’oca sei andato più in confusione di #Correa davanti al portiere\nNon ti preoccupare, ci pensa il dR.anocchio!\n\nhttps://t.co/nVtmJviWr5\n\n#lukaku #infortunio",oca,0,0
25029,ho la pelle d’oca non vedo l’ora  https://t.co/USH86MAqYe,oca,0,0
25030,@AlessiaMorani Sei la solita oca fallita. Infatti per far parlare di voi difendete un terrorista anarchico. Trova le differenze CHIACCHIERONA,oca,1,1
25031,@salvinimi Brividi e pelle d'oca,oca,0,0
25032,"@firegold763 Band odiata da incompetenti. \nBasterebbe andare a sentirli in qualche stadio, sulle note di Fix You ti viene semplicemente la pelle d'oca.",oca,0,0
25033,"@DrGregHouse73 @Raffaele_Galar Certo.\nMagari sotto la luce della candela.\nE senza dimenticare l'inchiostro per la penna d'oca.\nMa perché arrampicarsi sempre sugli specchi, con obiezioni (legittime) ma inusuali?\nIl libretto cartaceo delle ricevute.\n""Prendo una candela e scendo a recuperarlo in ufficio...""",oca,0,0
25034,@CristinaMolendi Ma fatti una vita oca,oca,1,1
25035,"@maurobiani @coe_ita @repubblica Purtroppo, vergognosamente, a non sentire sono e sono stati in troppi...e mi viene la pelle d'oca a pensare quale governo c'era nel 2017, quando è stato stilato questo accordo disumano...",oca,0,0
25036,@eziomauro Bella ma oca è già stato detto?,oca,1,1
25037,@GrandeFratello Sta oca giuliva ormai ha stufato 🤦‍♀️,oca,1,1
25038,@CCulurgioni @luciajauregay @sheldino93 Quanto sei oca! Immaginati a scuola che ti etichettano così … persone che ci ridono sopra altre no! Dipende dal carattere e da tanti altri fattori! Ma siete troppo indietro x poter capire!,oca,1,1
25039,La phata mi fa venire la pelle d’oca 💀#oriele https://t.co/ndzTZw7ukR https://t.co/4jfPek9lz3,oca,0,0
25040,madonna ma perché non te ne stai zitta oca di merda,oca,1,1
25041,"@janiss_xoxo pippo, l'oca che la prossima volta che la sento urlare alle 7 di mattina la scuoio",oca,0,0
25042,@GiuseppeConteIT @c_appendino @Mov5Stelle Ma stai sempre a starnazzare come una oca?,oca,1,1
25043,@ChampionsLeague Solo lui mi faceva venite la pelle d’oca!!! Che magie che campione… il calcio  quello dche diverte in persona!!!,oca,0,0
25044,"🇮🇹 IO SO IO, 3yo colt by @harasdannebault AFFAIRE SOLITAIRE from TROPPO OCA, wins the Premio Monteriggioni - maiden 1.700m at Syracuse for his 2️⃣nd start.\n\n➡️ TROPPO OCA winning of G3 Premio Mario Incisa Della Rocchetta. https://t.co/C9R4o6NJ3l",oca,0,0
25045,"ho appena finito il documentario di fede, ho la pelle d’oca giuro",oca,0,0
25046,"@AntonelloAng @super_caz E un tribunale che annulla la sentenza di assoluzione e fa rifare il processo che sentenza potrebbe produrre, oca?",oca,1,1
25047,@SardoneSilvia Ma ritirati oca .,oca,1,1
25048,"@sebmes @repubblica La risposta di Donzelli- concubino, Minni, Fdi - oca giuliva, alla Boschi, è  da bimbominchia.",oca,0,0
25049,CHE BELLO! Ho la pelle d’oca❤️ #incorvassi #gfvip https://t.co/Kmyk06rnZu,oca,0,0
25050,@Lia_Varoli @stanzaselvaggia L'oca selvaggia fa parte della stessa scuola di scribacchini bimbominchia che non crescono mai e restano i bulletti da strapazzo con codazzo di leccaculi\nRegaliamo a quell' oca e a quel lurido scribacchino di Travaglio una carta igienica con la faccia di Conte,oca,1,0
26001,"@NicolaPorro Come al solito senza dignità, oggi il tuo padrone ti ha ordinato fango contro Paola e tu giù a pecora come sempre.\nVerme.",pecora,1,1
26002,"@ValeDido @OggiEvoMedio Probabile, problema di quella media è che è fatta da 95% (pecore) che, se va proprio bene, sul lungo periodo non ci han perso e un 5% (lupi) che ha guadagnato moltissimo\nSe fai trading su informazioni che hanno tutti, quando ce le hanno tutti e con stessi strumenti, sei pecora",pecora,1,0
26003,@King1Brutal Poi uno che si fa un concerto intero belando come una pecora perchè s'è accorto all'ultimo che il palazzetto dove gli hanno organizzato il concerto è quello di scientology per me è un idolo!,pecora,0,0
26004,Disse la pecora Dolly prima di essere clonata. #CePostaPerTe https://t.co/5gm9w4fWzs,pecora,0,0
26005,Un leone non perde il sonno per l'opinione di una pecora.,pecora,0,0
26006,@PaolaGiuffrida1 @fuoridalcorotv @mariogiordano5 SI RIFERISCE ALLE PERSONE NON AI MAIALI SE TU 6 UNA PECORA PERCHÉ NON DEVI FAR MANGIARE IL MAIALINO AI CARNIVORI.E LASCIA STARE I VANGELI,pecora,1,1
26007,"@alteregodisimo @milamentoaa Io pure senza alcol sto a pecora, ma con te mi si seccherebbe così tanto che nemmeno dopo una bottiglia di scotch riuscirei a mettermi a pecora per te",pecora,0,0
26008,"@joelserras Erborinato di pecora Sancarlone, distribuit per Guffanti, tota la resta són succedanis",pecora,0,0
26009,"Le donne valgono meno di un cammello e sono un peso di cui liberarsi quanto prima,barattate come nemmeno una pecora.Pedofili maledetti bastardi autorizzati https://t.co/0qhRTVObdP",pecora,0,1
26010,La mia pecora in famiglia è mio cognato somma più di venti anni di carcere ... chiesto se in galera a mai visto un politico per farlo visita ...\nCol cazzo che li ha visti https://t.co/N0Kr92EGxq,pecora,0,0
26011,@SevyDC @jguaido Dovresti vergognarti di essere una misera pecora https://t.co/mRVOuEbfT6,pecora,1,1
26012,@sierogenico MFW la tipa che mi piace si è decisa a darmela ma ho ancora gli intestini di pecora nell'essiccatoio.,pecora,0,0
26013,@milfitaliane41 Wow che pecora da scoparti da dietro scrivimi ti voglio conoscere sei figa🍆🍆🍆🍆💦💦💦💦💦,pecora,1,1
26014,#gfvip\nTontonella dice di dire le cose in faccia \nQuando è davanti Oriana diventa un pecora con il muso da papera\n#FuoriAntonella,pecora,1,1
26015,@DeCarand @ernestomendace Ogni famiglia ha la sua pecora nera 😄😉,pecora,0,0
26016,@Avv_Bianco_Nero @Corriere @SerieA @FIGC Ma pacificamente mi raccomando anzi andiamo con il culo a poppa così non fanno neanche lo sforzo di farci mettere a pecora,pecora,0,0
26017,@OmarDBorio @enrico_pennino @Alessan87633271 @tancredipalmeri La cassazione è la cassazione e tu non sei un cazzo e non rappresenti un cazzo .\nSei solo messo a pecora dal 2006 e quest’anno si ripete 😆😆😆😆😆,pecora,1,0
26018,"@russguard Nn è  colpa nostra ne dei ragazzi è il sistema che c'è lo propone,dobbiamo riprenderci la nostra vita.Nn sono vaccinata e nn voglio essere una pecora del sistema.",pecora,1,0
26019,@Maurizio_89 @acmilan Ci ha fatto vincere la partita il cambio Vigilucci per Asllani 🤣🤣🤣🤣🤣che cazzo di partita ti sei visto 🤣🤣🤣🤣🤣🤣sei la classica pecora che dice che va tutto bene bela pecora bela 🤣🤣🤣🤣🤣👋🏻👋🏻👋🏻👋🏻,pecora,1,0
26020,"@matteo_milan91 “non sei una pecora ma un lupo, o un leone in questo caso”. sono letteralmente i colori di una tigre",pecora,0,0
26021,"@milamentoaa Voi si invece, bastano un paio di cocktail e siete già a pecora. Ma statevi zitte va che siete tutte troie. All inizio tutte brave innamorate poi basta poco e siete già a pecora",pecora,1,1
26022,"@SimonaB26806216 il tuo nickname   sonoacqua  mi fa sorridere leggendo il tuo tw sul brunello , sei molto simpatica , io invece dell' anatra era meglio che mettevo una pecora nera come immagine, ciao buon fine settimana",pecora,0,0
26023,@danse_lune Capri puzza di pecora,pecora,0,0
26024,"@teenroommate Certo Arianna, è stressante svegliarsi, fotografarsi a pecora e il tutto pagato da pervertiti",pecora,1,1
26025,"@Melaion @NicolaPorro Spiace siamo in tanti a non amare la tv spazzatura....\ne se per la sua sicurezza, nel fare il suo lavoro per noi, qualche politico utilizza la scorta fa benissssssimo. Non mi sento pecora, spiace.",pecora,0,0
26026,"ERRATA CORRIGE\nLo scontro è ed è sempre stato tra il FINTO STATO contro i cittadini considerati né più né meno come 🐑🐑🐑 allo stato brado, la pecora si sa, ha paura del lupo, ma non è consapevole che sarà il pastore a portarla al macello!\n#MeloniBugiarda \n#MeloniAgendaDraghi https://t.co/0KKFkIxf4w",pecora,0,0
26027,"@itsmeback_ Ripensando all' origine della UE  e a quelli che l'hanno costituita mi  viene spontaneo un proverbio: ""Chi si fa pecora il lupo la mangia""",pecora,0,0
26028,"@LegaSalvini Io meridionale PECORA che vi ha votato la prende a PECORINA ,bravi ciucci",pecora,1,0
26029,"Leoni in Italia, a pecora in Europa!\nMeloni datti una mossa! https://t.co/hB0DF3RD7x",pecora,0,0
26030,"Non mangio nè maialetto, nè carne di pecora e nemmeno il pecorino https://t.co/ESKkfzdUTY",pecora,0,0
26031,@petergomezblog @fattoquotidiano La Germania che accusa glia altri di crimini di guerra???? Oo ahahahahahahah la seconda guerra è stata l’altro ieri e non appena appena dopo l’impero romano! I crucchi sono merda e  cui li sta dietro è pecora!,pecora,1,0
26032,Rara borsa vintage anni '60 mini pelle di pecora afgana mini borsa da sera mod scooter gogo\nhttps://t.co/trFuARz8A9,pecora,0,0
26033,@DVATW Chiedilo a Putin! La NATO ringrazia Putin! Pecora!,pecora,1,0
26034,"@ZAsmati @thatdayin1992 Se per valori intendi quelli della dittatura, hai ragione sei proprio un cerebroleso ignorante!pecora!",pecora,1,0
26035,@_RoteFuchs Tirarteli forte mentre a pecora lavoro con tutto il resto.....comunque complimenti in viso sei stupenda!!!!,pecora,1,0
26036,Dooooojo one week. Meglio un giorno da leone che 100 da pecora !! https://t.co/0zRVcWOBLu,pecora,0,0
26037,@Rotelli_MD Si vede che è tutto falso.\n\nLa pecora è ancora vestita😂,pecora,1,1
26038,@victoria7xd A pecora 🐑👅 e ti stringo i capezzoli,pecora,1,1
26039,@pavolsizz Cicci bello de zio come stai ? Io comunque du botte de cazzo ie darebbi a patto che se metta a pecora sennò co’quaa frappa me trancia ogni vorta che je calo n’affondo de cazzo italico co’ contaminazioni cinesi visto che moo faccio ciuccia’n’par de vorte a settimana.,pecora,1,1
26040,@Misurelli77 Un giornalista che non si genuflette....si mette a pecora....bravo....,pecora,1,0
26041,"Due compleanni stasera: zio e nipote.\n\nSuocera ha fatto petto di pollo fritto, spuntature di maiale, pecora e patate al forno. Per dessert c'era il mio tiramisù e infine frutta sciroppata e spumante.\n\nMagnatevele voi le cavallette!",pecora,0,0
26042,@MoglieInMostra1 Andiamo mettiti a pecora che ti trapano il Culo,pecora,1,1
26043,@StasHavrylyuk Ti aprirei  già a pecora,pecora,1,1
26044,#gfvip  Salemi non fare la pecora della Bruganelli!\nQuesta dice solo sciocchezze!,pecora,1,0
26045,"@GaviraghiMiriam @juventusfc Ti sbagli Miriam. Oggi la comunicazione è tutto per una società di Entertainment. Se sei assente, se non prendi subito posizione, prima che lo facciano gli altri, sei MORTO. La Storia insegna. Se ti fai pecora, il lupo ti mangia.",pecora,0,0
26046,"Ovvia ora che ho finito Mare Fuori, vo a dormire abbracciata a U Pecora 😍",pecora,0,0
26047,come@sta il figlio di pecora nera ? ieri aveva la febbre,pecora,0,0
26048,dare colpa al lupo… fa comodo alla pecora… la stessa che verrà uccisa da chi …ha dato colpa al lupo. https://t.co/bFq8Yfw40X,pecora,0,0
26049,chissà che audio infuocati sta mandando cesarin4 pecora nera nel gruppo telegram monnaliso,pecora,0,0
26050,"@SecolodItalia1 al di là di chi abbia votato, oggi l'ho sentita nella trasmissione ""un giorno da pecora"" e debbo dire che mi ha favorevolmente stupita.",pecora,0,0
27001,"https://t.co/I1ipIYOUMy\n#Fantasy, #Dark Fantasy, #Mito #IARTG \nColui che fa patti con i mostri deve prestare attenzione! Un eroe stringe un patto sacrilego con una strega e scopre che la magia non dimentica mai.\nStorie di miti in una terra di magia proibita.",strega,0,0
27002,"Questo è il tweet del giorno! 👏 👏 👏 👏 👏  hai capito tutto amore! Niki baccia solo Luca per creare polémica, è Dani perche pensa che può infastidere Ori, invece la Bebe, ha bacciato quasi tutti e si gode il giocco. Abbiamo capito come è fatta la strega ormai #gfvip #oriele https://t.co/S51MjpK8SI",strega,1,0
27003,@ElChicoDeGH Doveva dare un bacio a stampo come tutte. Invece ha fatto una porcata solo per far incazzare Oriana. Altro che fata questa è una strega #oriana #oriele #INCORVASSI,strega,1,1
27004,miiiinchia immagino già la faccia di strega Varana lunedì sera in puntata #oriele https://t.co/ao9zRIwxs4,strega,0,0
27005,strega varana si sente veramente incinta di luca STO URLANDO #oriele,strega,0,0
27006,@sweetlullaby0 Miiii mi ha fatto tornare fame.\nLa proverò. Notte Strega. 🙏🌹🖤,strega,0,0
27007,@blanchewitch17 @woodyever370 @ladyoscar_41 @DocReQIsBack @sardo_anonimo @R13V0LU5C10N @nausica_77 @VeronicaChiara5 @Andre_Neo89 ❤️❤️ senti chi parla..una strega da favola 😘,strega,1,0
27008,"Ecco le Amichette false patologiche che sparlano di Alby, vergognose #fuoriantonella #fuorinikita #nikiters strega N°1 #fiorde strega N°2 #thepisis #iostoconalberto #GFVIP #donnalisi",strega,1,0
27009,#gfvip la strega blu che parla male di Alberto perché è in nomination con lei \n Viscida @GrandeFratello,strega,1,1
27010,Io ho goduto di più per lo schiaffo di Antonino alla Strega che per il limone! Ho adorato! #oriele,strega,1,1
27011,"@SilviaCalvario @Scootigera faccia da strega, chi lo dice lo è, specchio riflesso, gnegnegne!",strega,1,1
27012,"Secondo me è l'astinenza, la droga fa male #Oriana la strega maligna #gfvip",strega,1,1
27013,TAMARA : IDEM.\n\nLE TUE MAKUMBE\nPERCHÉ TI SVERGOGNO\nE LA PRENDI IN CULO\nUSATELE PER SUPPOSTA \nA TE STESSA.\n\nSTREGA DI MERDA.\nCESSA DENTRO! \n🖕🏻🚪🖕🏻‼️ https://t.co/qmA1Skvosz,strega,1,1
27014,IO VIVO E GODO SOLO PER LE FACCE DA ROSICONA E STREGA MALEFICA DI NIKETA CHE NON SI MANGIA UNA RISATA OGNI VOLTA CHE  INVECE TAVAX FA PISCIARE SOTTO PURE IL TOPO CHE VIVE IN CASA  😏👌🏻 #INCORVASSI #oriele https://t.co/YSJrKWttvd,strega,1,1
27015,"@notasimplefando ho forse detto che non doveva rispondere? ho detto che è inutile trattarla come il povero cucciolo indifeso vittima della strega, dato che anche lei provoca e risponde",strega,0,0
27016,Ahhhh allora Niki è la strega cattiva che fa le macumba ma il sushi che ha fatto lei se lo magnano tutti eh.. e che bon che l’è. Manega de stronzi falsi! #nikivip #dakita #iostoconnikita  #nikiters,strega,1,1
27017,@eeudaimoniiamp4 chi cazzo ride amo mi è venuto il colpo della strega prima sul cesso,strega,0,0
27018,@diehexe68 Buona notte Strega....🌃 E portami fortuna.... perché qui si mette male...😫,strega,0,0
